day_num,year,month,day,collision_date,temp,max_temp,min_temp,humidity,mean_sea_level_pressure,visibility,mean_wind_speed,maximum_sustained_wind_speed,maximum_wind_gust,total_precipitation,snow_depth_inches,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud,num_collisions
5,2013,01,04,2013-01-04,33.4,37.0,30.0,18.6,1017.0,10.0,6.5,13.0,24.1,0.0,0.0,0,0,0,0,0,0,439
6,2013,01,05,2013-01-05,36.1,42.1,32.0,18.7,1020.6,10.0,6.6,12.0,21.0,0.0,0.0,0,0,0,0,0,0,328
1,2017,01,02,2017-01-02,39.3,48.0,37.0,28.9,1030.7,8.5,6.7,11.1,17.1,0.0,0.0,0,1,0,0,0,0,434
5,2015,01,30,2015-01-30,34.2,37.9,19.0,23.0,1012.6,7.8,6.7,15.0,29.9,0.07,5.9,0,0,1,0,0,0,532
4,2013,01,24,2013-01-24,16.8,21.9,12.0,-1.7,1023.0,10.0,6.7,15.0,27.0,0.0,0.0,0,0,0,0,0,0,487
7,2018,01,14,2018-01-14,19.2,24.1,15.1,0.6,1033.3,10.0,6.8,11.1,19.0,0.05,0.0,0,0,0,0,0,0,472
7,2014,01,26,2014-01-26,21.4,28.0,17.1,5.3,1006.0,9.8,6.9,14.0,22.9,0.04,3.9,0,0,0,0,0,0,382
4,2018,01,18,2018-01-18,24.7,36.0,18.0,9.2,1017.7,10.0,7.0,9.9,17.1,0.03,0.0,0,0,1,0,0,0,597
5,2015,01,02,2015-01-02,38.7,42.1,27.0,16.1,1020.5,10.0,7.0,9.9,20.0,0.0,0.0,0,0,0,0,0,0,385
2,2018,01,02,2018-01-02,17.9,26.1,7.0,2.8,1028.1,10.0,7.0,13.0,20.0,0.0,0.0,0,0,0,0,0,0,610
1,2016,01,04,2016-01-04,30.8,39.0,19.9,12.5,1015.2,10.0,7.0,11.1,22.0,0.0,0.0,0,0,0,0,0,0,506
1,2018,01,29,2018-01-29,43.3,55.0,39.9,28.8,1022.1,10.0,7.0,18.1,24.1,0.07,0.0,0,0,0,0,0,0,495
4,2017,01,05,2017-01-05,31.4,44.1,27.0,9.3,1011.0,10.0,7.0,11.1,26.0,0.0,0.0,0,0,0,0,0,0,522
4,2018,01,25,2018-01-25,28.2,44.1,23.0,6.7,1025.7,10.0,7.1,11.1,21.0,0.0,0.0,0,0,0,0,0,0,569
6,2017,01,28,2017-01-28,36.6,43.0,34.0,20.9,1004.2,10.0,7.1,12.0,21.0,0.0,0.0,0,0,0,0,0,0,489
2,2020,01,28,2020-01-28,39.8,45.0,37.0,24.8,1008.5,10.0,7.2,9.9,21.0,0.0,0.0,0,0,0,0,0,0,377
3,2020,01,08,2020-01-08,36.0,45.0,32.0,23.7,1013.5,9.5,7.2,15.0,27.0,0.0,0.0,0,0,1,0,0,0,412
7,2014,01,12,2014-01-12,47.6,57.9,37.0,33.8,1005.0,9.7,7.2,12.0,25.1,0.42,0.0,0,1,0,0,0,0,320
2,2015,01,13,2015-01-13,29.5,39.0,19.0,17.3,1030.6,9.8,7.3,14.0,19.0,0.35,0.0,0,1,0,0,0,0,527
1,2018,01,01,2018-01-01,11.7,21.0,7.0,-4.6,1027.4,10.0,7.3,11.1,19.0,0.0,0.0,0,0,0,0,0,0,435
5,2015,01,16,2015-01-16,33.4,43.0,25.0,14.9,1012.0,9.5,7.3,13.0,25.1,0.0,0.0,0,0,0,0,0,0,478
1,2020,01,20,2020-01-20,26.5,43.0,19.9,5.6,1021.1,10.0,7.3,11.1,25.1,0.0,1.2,0,0,0,0,0,0,355
5,2015,01,09,2015-01-09,24.9,33.1,16.0,7.5,1019.3,8.7,7.4,14.0,21.0,0.0,0.0,0,0,1,0,0,0,650
6,2016,01,09,2016-01-09,43.3,46.4,39.9,35.7,1021.7,9.3,7.4,11.1,18.1,0.0,0.0,0,1,0,0,0,0,474
1,2018,01,15,2018-01-15,21.4,30.0,15.1,7.9,1037.0,9.7,7.4,9.9,18.1,0.0,0.0,0,0,1,0,0,0,493
4,2020,01,16,2020-01-16,45.0,50.0,37.9,33.2,1014.6,7.8,7.4,15.9,34.0,0.11,0.0,0,1,0,0,0,0,512
6,2015,01,10,2015-01-10,21.1,33.1,16.0,-0.3,1028.0,10.0,7.5,15.0,20.0,0.07,0.0,0,0,0,0,0,0,418
7,2020,01,19,2020-01-19,38.5,42.1,35.1,28.7,1007.8,8.9,7.5,12.0,22.9,0.37,0.0,0,1,0,0,0,0,338
7,2017,01,08,2017-01-08,20.1,26.1,16.0,7.2,1024.8,7.9,7.5,13.0,21.0,0.32,0.0,0,0,1,0,0,0,365
1,2016,01,18,2016-01-18,27.1,42.1,21.9,11.4,1008.4,8.9,7.5,15.9,28.9,0.05,0.0,0,0,1,0,0,0,404
3,2015,01,28,2015-01-28,23.6,34.0,16.0,3.8,1014.8,10.0,7.7,12.0,21.0,0.36,7.9,0,0,0,0,0,0,392
6,2018,01,20,2018-01-20,43.3,52.0,24.1,21.8,1012.5,10.0,7.7,12.0,22.9,0.0,0.0,0,0,0,0,0,0,503
3,2013,01,23,2013-01-23,14.4,19.9,10.9,-5.4,1022.5,10.0,7.7,11.1,24.1,0.0,0.0,0,0,0,0,0,0,455
7,2020,01,12,2020-01-12,63.1,69.1,51.1,48.6,1016.1,9.8,7.8,15.0,27.0,0.05,0.0,0,1,0,0,0,0,344
6,2013,01,19,2013-01-19,37.3,51.1,28.0,18.1,1024.7,10.0,7.8,13.0,24.1,0.0,0.0,0,0,0,0,0,0,403
6,2018,01,13,2018-01-13,43.6,61.0,24.1,36.8,1010.6,7.5,7.8,13.0,26.0,0.59,0.0,0,1,1,0,0,0,572
5,2017,01,27,2017-01-27,41.8,44.1,39.9,24.6,1002.1,10.0,7.8,12.0,27.0,0.02,0.0,0,0,0,0,0,0,552
3,2020,01,01,2020-01-01,39.0,45.0,36.0,23.9,1006.0,10.0,7.9,12.0,21.0,0.02,0.0,0,1,0,0,0,0,318
7,2016,01,10,2016-01-10,50.4,59.0,39.9,45.9,1004.8,5.3,8.2,15.9,26.0,0.77,0.0,0,1,0,0,0,0,386
2,2013,01,22,2013-01-22,22.4,30.9,17.1,4.0,1014.4,9.9,8.4,14.0,25.1,0.0,0.0,0,0,0,0,0,0,443
3,2018,01,24,2018-01-24,41.3,60.1,33.1,24.4,1011.1,10.0,8.4,17.1,28.0,0.28,0.0,0,0,0,0,0,0,574
4,2015,01,08,2015-01-08,13.0,23.0,8.1,-6.2,1027.1,10.0,8.8,18.1,31.1,0.0,1.2,0,0,0,0,0,0,505
2,2015,01,27,2015-01-27,24.8,30.0,21.0,16.8,1005.1,4.3,8.8,17.1,27.0,0.78,2.0,1,0,1,0,0,0,164
4,2018,01,04,2018-01-04,25.7,30.0,16.0,14.6,1006.7,5.4,9.1,18.1,34.0,0.07,0.0,1,0,1,0,0,0,439
4,2013,01,31,2013-01-31,49.1,61.0,34.0,36.5,995.4,7.9,9.1,20.0,38.1,0.93,0.0,1,1,0,0,0,0,486
3,2016,01,13,2016-01-13,27.1,44.1,21.9,7.8,1011.6,10.0,9.4,18.1,29.9,0.0,0.0,0,0,0,0,0,0,518
1,2016,01,11,2016-01-11,35.2,59.0,28.9,13.1,1008.8,10.0,9.4,13.0,28.0,1.03,0.0,0,0,0,0,0,0,592
3,2015,01,07,2015-01-07,20.7,23.0,15.1,5.7,1015.9,9.7,9.5,15.9,29.9,0.05,0.0,0,0,0,0,0,0,451
6,2018,01,06,2018-01-06,10.2,19.0,8.1,-9.4,1021.0,10.0,9.7,14.0,26.0,0.0,7.1,0,0,0,0,0,0,565
1,2015,01,05,2015-01-05,40.9,55.9,28.9,19.1,1015.5,9.7,9.7,15.9,40.0,0.12,0.0,0,1,0,0,0,0,422
7,2013,01,20,2013-01-20,45.3,53.1,39.9,23.4,1009.8,10.0,9.7,15.9,31.1,0.0,0.0,0,0,0,0,0,0,331
1,2015,01,26,2015-01-26,26.5,35.1,21.2,12.7,1014.6,5.6,9.8,17.1,28.9,0.0,2.0,1,0,1,0,0,0,418
4,2014,01,02,2014-01-02,28.5,33.1,24.1,19.6,1018.8,9.2,9.8,15.0,21.0,0.02,0.0,0,0,1,0,0,0,505
5,2014,01,03,2014-01-03,15.6,24.8,10.0,6.7,1014.9,3.8,10.1,15.0,25.1,0.58,0.0,1,0,1,0,0,0,357
2,2016,01,19,2016-01-19,21.1,30.9,16.0,1.5,1015.7,10.0,10.4,17.1,28.0,0.0,0.0,0,0,0,0,0,0,560
7,2020,01,05,2020-01-05,40.2,51.1,37.0,24.7,1007.9,10.0,10.5,18.1,34.0,0.02,0.0,0,1,0,0,0,0,269
5,2020,01,17,2020-01-17,28.4,48.9,21.0,5.3,1031.0,9.7,10.5,18.1,33.0,0.0,0.0,0,0,1,0,0,0,519
2,2017,01,24,2017-01-24,36.2,44.1,35.1,35.1,995.8,4.3,10.6,20.0,32.1,1.66,0.0,0,1,0,0,0,0,536
5,2018,01,05,2018-01-05,14.9,28.9,9.0,-2.5,1006.2,10.0,11.2,17.1,29.9,0.69,1.2,0,0,0,0,0,0,676
2,2017,01,03,2017-01-03,40.1,43.0,37.0,39.3,1018.4,3.8,11.2,15.9,26.0,0.3,0.0,0,1,0,0,0,0,621
6,2015,01,31,2015-01-31,19.6,37.9,12.9,-0.2,1018.5,10.0,11.8,17.1,34.0,0.01,7.1,0,0,0,0,0,0,442
6,2016,01,23,2016-01-23,26.2,30.0,21.0,19.2,1011.1,1.7,12.8,20.0,36.9,0.5,0.0,1,0,1,0,0,0,365
2,2014,01,07,2014-01-07,12.3,36.0,3.9,-8.0,1015.6,,13.0,19.0,31.1,0.27,1.2,0,0,0,0,0,0,409
1,2017,01,23,2017-01-23,41.2,46.9,35.6,35.4,1008.3,9.2,15.5,24.1,38.1,0.05,0.0,0,1,0,0,0,0,631
3,2019,02,27,2019-02-27,26.3,36.0,23.0,7.1,1028.3,10.0,,,,0.0,0.0,0,0,1,0,0,0,492
6,2019,02,23,2019-02-23,37.3,44.1,32.0,22.7,1030.8,10.0,,,,0.0,0.0,0,0,0,0,0,0,405
5,2019,02,15,2019-02-15,48.4,59.0,33.1,34.5,1009.6,10.0,,,,0.0,0.0,0,0,0,0,0,0,558
1,2019,02,25,2019-02-25,40.8,46.9,36.0,17.2,1004.8,10.0,,,,0.21,0.0,0,1,0,0,0,0,650
1,2019,02,04,2019-02-04,48.3,61.0,33.1,32.9,1018.3,9.4,,,,0.0,0.0,0,0,0,0,0,0,604
5,2019,02,01,2019-02-01,14.9,21.0,1.9,-7.7,1029.5,10.0,,,,0.0,0.0,0,0,0,0,0,0,588
4,2019,02,28,2019-02-28,31.0,37.0,23.0,17.7,1020.1,9.1,,,,0.03,0.0,0,0,1,0,0,0,634
5,2019,02,22,2019-02-22,42.3,52.0,33.1,23.2,1024.8,10.0,,,,0.1,1.2,0,0,0,0,0,0,493
1,2019,02,11,2019-02-11,33.9,37.9,23.0,16.4,1026.8,10.0,,,,0.0,0.0,0,0,0,0,0,0,514
4,2019,02,14,2019-02-14,37.3,46.0,33.1,18.7,1014.5,10.0,,,,0.08,1.2,0,0,0,0,0,0,591
2,2019,02,05,2019-02-05,53.4,64.9,41.0,39.4,1014.5,9.6,,,,0.0,0.0,0,0,0,0,0,0,517
3,2019,02,06,2019-02-06,43.1,64.9,35.1,30.2,1021.2,9.9,,,,0.0,0.0,0,1,0,0,0,0,570
6,2019,02,16,2019-02-16,42.3,59.0,34.0,21.8,1009.1,10.0,,,,0.0,0.0,0,0,0,0,0,0,486
1,2019,02,18,2019-02-18,35.6,42.1,33.1,29.7,1013.4,6.2,,,,0.12,0.0,0,1,0,0,0,0,380
7,2019,02,24,2019-02-24,40.9,46.9,32.0,37.5,1009.7,5.4,,,,0.38,0.0,0,1,0,0,0,0,362
2,2019,02,12,2019-02-12,30.8,37.9,26.1,18.0,1027.2,6.6,,,,0.0,0.0,1,1,1,0,0,0,634
4,2019,02,07,2019-02-07,41.4,46.0,35.1,38.7,1018.1,7.3,,,,0.51,0.0,0,1,0,0,0,0,540
7,2019,02,17,2019-02-17,32.2,46.9,26.1,14.8,1018.2,10.0,,,,0.0,0.0,0,0,0,0,0,0,409
7,2019,02,03,2019-02-03,39.0,52.0,32.0,25.8,1019.8,8.0,,,,0.0,0.0,0,0,0,0,0,0,449
7,2019,02,10,2019-02-10,28.3,35.1,23.0,8.7,1036.9,10.0,,,,0.0,0.0,0,0,0,0,0,0,405
6,2019,02,09,2019-02-09,29.5,39.0,24.1,6.3,1031.2,10.0,,,,0.07,0.0,0,0,0,0,0,0,510
3,2019,02,13,2019-02-13,36.5,41.0,26.1,29.0,1005.3,7.3,,,,0.83,0.0,0,1,1,0,0,0,591
4,2019,02,21,2019-02-21,37.9,52.0,26.1,32.0,1014.7,5.8,,,,0.67,0.0,0,1,1,0,0,0,540
3,2019,02,20,2019-02-20,28.7,36.0,23.0,13.2,1035.4,7.1,,,,0.0,0.0,1,0,1,0,0,0,573
2,2019,02,26,2019-02-26,30.1,43.0,26.1,6.3,1025.4,10.0,,,,0.0,0.0,0,0,0,0,0,0,630
6,2019,02,02,2019-02-02,23.3,34.0,10.9,5.0,1025.6,10.0,,,,0.0,0.0,0,0,0,0,0,0,534
5,2019,02,08,2019-02-08,45.0,55.0,39.0,36.1,1014.3,7.3,,,,0.31,0.0,0,1,0,0,0,0,611
2,2019,02,19,2019-02-19,28.2,42.1,23.0,8.9,1031.4,10.0,,,,0.01,0.0,0,0,0,0,0,0,491
2,2014,02,04,2014-02-04,28.3,42.8,21.9,20.9,1028.4,3.8,2.1,6.0,,0.84,1.2,0,0,0,0,0,0,517
7,2015,02,22,2015-02-22,34.3,43.0,28.9,28.2,1021.2,4.5,2.1,7.0,17.1,0.71,9.1,1,1,1,0,0,0,446
6,2020,02,01,2020-02-01,40.6,44.1,33.1,35.3,1015.0,6.8,2.1,6.0,,0.02,0.0,0,1,0,0,0,0,367
4,2017,02,23,2017-02-23,53.0,64.9,42.1,44.9,1011.4,8.5,2.2,8.0,,0.0,0.0,0,0,0,0,0,0,546
6,2014,02,01,2014-02-01,39.1,44.1,25.0,17.2,1024.3,9.9,2.4,6.0,,0.0,1.2,0,0,0,0,0,0,409
6,2018,02,10,2018-02-10,43.0,50.0,26.1,37.6,1026.2,7.3,2.5,7.0,15.9,0.0,0.0,1,1,0,0,0,0,520
2,2020,02,04,2020-02-04,50.1,60.1,37.0,39.1,1009.3,9.8,2.5,7.0,,0.0,0.0,0,1,0,0,0,0,424
7,2013,02,03,2013-02-03,26.5,30.0,24.1,18.0,1013.2,7.6,2.6,7.0,,0.03,0.0,0,0,1,0,0,0,386
2,2020,02,11,2020-02-11,44.9,48.0,42.1,42.9,1013.4,4.8,2.7,8.9,15.0,0.37,0.0,0,1,0,0,0,0,412
2,2020,02,25,2020-02-25,49.2,62.1,41.0,39.9,1012.2,8.2,2.7,7.0,,0.0,0.0,0,1,0,0,0,0,477
7,2018,02,11,2018-02-11,48.3,62.1,39.0,47.3,1014.0,3.5,2.7,8.0,,0.88,0.0,0,1,0,0,0,0,452
3,2015,02,18,2015-02-18,24.9,33.1,14.0,10.3,1011.2,9.6,2.9,7.0,,0.03,11.8,0,0,0,0,0,0,530
3,2013,02,13,2013-02-13,38.2,44.1,33.1,22.5,1011.2,9.9,3.0,7.0,15.0,0.0,3.9,0,0,0,0,0,0,483
7,2014,02,02,2014-02-02,45.1,55.9,36.0,34.2,1015.0,7.8,3.1,7.0,,0.0,1.2,0,0,0,0,0,0,357
2,2017,02,28,2017-02-28,51.1,59.0,35.1,37.4,1026.5,9.8,3.2,8.9,,0.0,0.0,0,0,0,0,0,0,560
1,2013,02,11,2013-02-11,38.5,45.0,32.0,32.4,1019.6,5.6,3.2,7.0,,0.09,9.8,1,1,0,0,0,0,395
4,2020,02,13,2020-02-13,40.1,46.0,37.0,35.9,1010.6,5.2,3.3,8.0,,0.36,0.0,0,1,0,0,0,0,459
1,2020,02,17,2020-02-17,43.8,51.1,30.0,22.7,1022.2,10.0,3.4,6.0,,0.0,0.0,0,0,0,0,0,0,308
2,2018,02,06,2018-02-06,31.0,39.9,26.1,13.5,1026.8,10.0,3.4,8.9,,0.0,0.0,0,0,0,0,0,0,503
7,2013,02,10,2013-02-10,25.2,36.0,18.0,8.5,1028.7,10.0,3.4,8.9,15.9,0.38,0.0,0,0,0,0,0,0,334
2,2016,02,02,2016-02-02,44.5,59.0,37.9,24.1,1023.0,10.0,3.4,7.0,,0.01,2.0,0,0,0,0,0,0,624
6,2015,02,07,2015-02-07,29.8,37.9,12.0,12.6,1019.7,9.0,3.5,8.9,15.0,0.0,7.9,0,0,1,0,0,0,387
7,2015,02,01,2015-02-01,27.6,36.0,19.9,11.4,1021.9,9.9,3.5,8.9,15.9,0.0,7.1,0,0,0,0,0,0,306
1,2018,02,26,2018-02-26,45.7,52.0,39.9,34.8,1018.9,8.4,3.5,7.0,,0.23,0.0,0,0,0,0,0,0,521
3,2017,02,22,2017-02-22,47.2,57.0,34.0,35.4,1017.0,9.8,3.5,7.0,19.0,0.0,0.0,0,0,0,0,0,0,451
1,2020,02,24,2020-02-24,50.0,62.1,39.0,21.2,1017.2,9.9,3.5,8.0,,0.0,0.0,0,0,0,0,0,0,456
2,2018,02,27,2018-02-27,46.5,55.9,39.0,21.0,1026.3,10.0,3.6,7.0,,0.0,0.0,0,0,0,0,0,0,594
6,2015,02,28,2015-02-28,21.5,30.0,12.9,-1.9,1039.7,10.0,3.6,8.9,15.0,0.0,11.0,0,0,0,0,0,0,464
3,2013,02,06,2013-02-06,33.3,39.0,30.0,23.1,1017.5,6.5,3.6,7.0,20.0,0.01,0.0,0,0,1,0,0,0,476
1,2016,02,15,2016-02-15,19.1,30.2,14.0,2.0,1033.3,8.1,3.7,8.9,,0.0,0.0,1,0,1,0,0,0,246
3,2016,02,10,2016-02-10,34.8,39.0,27.0,24.2,1003.1,7.5,3.8,8.9,20.0,0.01,0.0,0,0,1,0,0,0,458
1,2018,02,19,2018-02-19,42.5,48.9,33.1,31.4,1031.8,9.8,3.8,7.0,14.0,0.01,3.1,0,1,0,0,0,0,420
4,2013,02,14,2013-02-14,38.2,46.0,33.1,26.7,1011.6,8.9,3.8,8.9,,0.03,0.0,0,0,1,0,0,0,517
7,2014,02,09,2014-02-09,25.5,30.9,21.0,8.3,1020.2,9.3,3.8,8.0,,0.0,9.1,0,0,1,0,0,0,383
7,2020,02,23,2020-02-23,46.5,55.9,39.0,9.4,1021.6,10.0,3.8,7.0,15.9,0.0,0.0,0,0,0,0,0,0,358
3,2018,02,14,2018-02-14,41.1,53.1,26.1,29.8,1028.1,10.0,3.8,8.9,15.9,0.01,0.0,0,1,0,0,0,0,624
4,2013,02,28,2013-02-28,45.2,51.1,43.0,32.9,1002.1,9.8,3.9,8.0,15.0,0.44,0.0,0,1,0,0,0,0,433
3,2014,02,19,2014-02-19,38.4,45.0,26.1,28.2,1014.5,6.8,3.9,8.9,17.1,0.09,18.1,0,1,0,0,0,0,466
3,2017,02,08,2017-02-08,45.9,62.1,36.0,39.9,1003.4,4.8,3.9,8.0,,0.24,0.0,1,1,0,0,0,0,631
2,2015,02,17,2015-02-17,20.2,27.0,3.0,5.0,1014.4,6.7,3.9,8.9,,0.11,9.1,0,0,1,0,0,0,524
7,2018,02,04,2018-02-04,35.2,45.0,16.0,20.6,1023.9,8.9,3.9,8.0,24.1,0.0,0.0,0,1,0,0,0,0,521
7,2016,02,07,2016-02-07,39.1,46.9,30.0,20.8,1021.5,10.0,4.0,8.9,17.1,0.0,0.0,0,0,0,0,0,0,359
3,2015,02,04,2015-02-04,31.2,42.1,12.9,17.3,1023.0,9.1,4.0,8.0,14.0,0.0,7.9,0,0,0,0,0,0,494
7,2020,02,02,2020-02-02,39.3,45.0,35.1,30.9,1002.2,8.4,4.0,11.1,22.9,0.01,0.0,0,1,1,0,0,0,359
7,2014,02,23,2014-02-23,48.6,54.0,39.9,26.0,1014.8,10.0,4.1,6.0,17.1,0.0,9.8,0,0,0,0,0,0,341
4,2018,02,15,2018-02-15,51.0,60.1,35.1,44.3,1013.3,7.1,4.1,8.9,,0.11,0.0,0,1,0,0,0,0,599
3,2017,02,01,2017-02-01,39.6,46.9,26.1,26.6,1012.1,9.2,4.1,8.9,20.0,0.06,0.0,0,0,0,0,0,0,537
6,2020,02,15,2020-02-15,21.6,39.9,14.0,2.5,1035.1,10.0,4.2,8.0,19.0,0.0,0.0,0,0,0,0,0,0,405
6,2017,02,18,2017-02-18,45.7,63.0,26.1,21.7,1009.3,10.0,4.2,8.0,17.1,0.0,0.0,0,0,0,0,0,0,532
2,2014,02,18,2014-02-18,32.0,39.0,26.1,18.5,1020.7,7.1,4.2,8.9,18.1,0.07,16.9,1,0,1,0,0,0,442
7,2016,02,21,2016-02-21,52.8,61.0,39.0,31.8,1011.7,10.0,4.3,8.9,20.0,0.0,0.0,0,0,0,0,0,0,409
5,2020,02,21,2020-02-21,27.7,35.1,19.9,3.4,1031.0,10.0,4.3,7.0,18.1,0.0,0.0,0,0,0,0,0,0,455
4,2018,02,01,2018-02-01,37.5,45.0,18.0,21.2,1015.2,9.9,4.3,12.0,22.9,0.0,0.0,0,1,0,0,0,0,549
6,2014,02,08,2014-02-08,25.9,32.0,21.0,5.0,1025.2,10.0,4.4,8.9,15.0,0.0,9.1,0,0,0,0,0,0,352
6,2017,02,11,2017-02-11,37.3,48.0,19.0,21.5,1015.6,9.6,4.4,13.0,21.0,0.0,7.9,0,0,1,0,0,0,486
1,2016,02,22,2016-02-22,45.3,55.0,37.9,26.8,1017.9,10.0,4.5,8.9,15.9,0.03,0.0,0,1,0,0,0,0,513
2,2018,02,20,2018-02-20,54.4,66.9,36.0,50.1,1026.2,5.7,4.5,9.9,18.1,0.04,0.0,0,1,0,0,0,0,492
6,2018,02,24,2018-02-24,46.1,55.0,39.9,40.5,1021.7,8.5,4.5,12.0,19.0,0.06,0.0,0,1,0,0,0,0,512
5,2018,02,09,2018-02-09,29.9,35.1,25.0,14.7,1032.5,10.0,4.5,8.9,18.1,0.0,0.0,0,0,0,0,0,0,553
6,2015,02,21,2015-02-21,20.5,28.9,1.9,3.2,1031.1,7.7,4.6,8.0,17.1,0.0,9.1,0,0,1,0,0,0,442
5,2015,02,27,2015-02-27,23.2,32.0,18.0,5.0,1025.7,10.0,4.6,8.9,,0.0,11.0,0,0,0,0,0,0,382
4,2015,02,12,2015-02-12,32.3,39.9,21.9,19.4,1009.9,8.9,4.6,8.9,21.0,0.0,7.9,0,0,1,0,0,0,456
6,2015,02,14,2015-02-14,23.4,32.0,8.1,4.9,1014.0,8.5,4.6,8.9,20.0,0.0,7.9,0,0,1,0,0,0,374
3,2017,02,15,2017-02-15,40.3,46.9,28.0,29.5,1000.1,9.4,4.6,15.9,25.1,0.0,2.0,0,0,0,0,0,0,562
3,2020,02,05,2020-02-05,45.2,61.0,39.9,33.0,1014.0,9.8,4.6,11.1,17.1,0.0,0.0,0,1,0,0,0,0,389
3,2018,02,28,2018-02-28,49.7,61.0,39.0,28.3,1018.8,10.0,4.7,8.9,22.9,0.0,0.0,0,0,0,0,0,0,606
4,2014,02,20,2014-02-20,42.8,50.0,37.9,26.6,1019.7,9.5,4.7,8.9,18.1,0.26,16.9,0,0,0,0,0,0,459
2,2013,02,05,2013-02-05,29.1,30.0,28.0,20.3,1013.8,6.5,4.7,8.9,15.0,0.01,0.0,0,0,1,0,0,0,488
2,2016,02,09,2016-02-09,30.4,39.0,27.0,21.8,1004.4,9.4,4.7,8.9,,0.05,0.0,0,0,1,0,0,0,486
4,2017,02,02,2017-02-02,39.5,46.9,33.1,22.2,1017.4,10.0,4.7,11.1,21.0,0.0,0.0,0,0,0,0,0,0,552
7,2018,02,18,2018-02-18,37.2,44.1,28.0,27.4,1023.6,7.1,4.7,9.9,18.1,0.53,0.0,1,0,1,0,0,0,438
3,2016,02,03,2016-02-03,48.8,57.0,37.9,40.3,1022.7,7.7,4.7,9.9,22.0,0.0,0.0,0,1,0,0,0,0,508
7,2020,02,09,2020-02-09,36.3,44.1,30.0,25.8,1030.5,10.0,4.8,8.9,,0.0,0.0,0,0,0,0,0,0,343
5,2013,02,15,2013-02-15,43.0,55.0,37.0,30.7,1015.0,7.8,4.9,9.9,15.9,0.0,0.0,0,0,0,0,0,0,514
3,2018,02,21,2018-02-21,65.9,78.1,46.9,56.8,1024.9,9.5,4.9,11.1,19.0,0.0,0.0,0,0,0,0,0,0,567
4,2014,02,06,2014-02-06,27.3,33.1,21.2,18.7,1020.4,9.5,4.9,8.0,14.0,1.43,9.1,0,0,0,0,0,0,463
4,2016,02,04,2016-02-04,54.7,59.0,42.1,44.9,1014.2,9.1,5.0,13.0,22.0,0.73,0.0,0,0,0,0,0,0,511
1,2016,02,01,2016-02-01,52.1,59.0,36.0,35.4,1009.2,9.8,5.0,7.0,18.1,0.0,3.9,0,1,0,0,0,0,608
5,2018,02,16,2018-02-16,55.3,62.1,43.0,49.2,1004.6,8.4,5.0,8.9,24.1,0.17,0.0,0,1,0,0,0,0,546
4,2013,02,07,2013-02-07,29.3,35.1,26.1,6.2,1029.8,10.0,5.0,8.9,17.1,0.0,0.0,0,0,0,0,0,0,447
2,2018,02,13,2018-02-13,32.1,39.0,26.1,12.5,1040.6,10.0,5.0,8.9,15.9,0.0,0.0,0,0,0,0,0,0,577
3,2014,02,12,2014-02-12,18.9,26.1,12.9,2.7,1032.4,10.0,5.0,8.9,14.0,0.0,9.8,0,0,0,0,0,0,534
2,2013,02,26,2013-02-26,39.9,44.1,35.1,28.7,1023.4,9.4,5.0,9.9,15.9,0.0,0.0,0,0,0,0,0,0,449
3,2014,02,26,2014-02-26,27.4,33.1,24.1,9.3,1012.7,8.9,5.0,14.0,22.0,0.0,5.9,0,0,1,0,0,0,425
6,2016,02,06,2016-02-06,34.6,44.1,30.0,16.7,1027.5,10.0,5.0,9.9,19.0,0.15,1.2,0,0,0,0,0,0,468
1,2013,02,25,2013-02-25,37.5,45.0,32.0,22.7,1018.1,10.0,5.0,9.9,22.9,0.01,0.0,0,0,0,0,0,0,417
3,2020,02,26,2020-02-26,46.3,53.1,45.0,44.0,1012.3,5.0,5.1,9.9,,0.14,0.0,0,1,0,0,0,0,412
5,2017,02,24,2017-02-24,62.7,70.0,44.1,51.6,1012.3,9.9,5.1,9.9,18.1,0.0,0.0,0,0,0,0,0,0,618
5,2016,02,19,2016-02-19,30.1,37.0,24.1,8.3,1032.9,10.0,5.2,9.9,17.1,0.0,0.0,0,0,0,0,0,0,451
1,2020,02,03,2020-02-03,45.1,57.0,35.1,33.3,1006.8,9.1,5.2,8.9,15.9,0.06,0.0,0,1,0,0,0,0,515
4,2020,02,20,2020-02-20,32.6,48.0,28.9,10.9,1029.7,10.0,5.2,8.0,18.1,0.0,0.0,0,0,0,0,0,0,410
1,2020,02,10,2020-02-10,43.5,46.9,30.9,34.7,1023.4,8.6,5.2,11.1,15.9,0.02,0.0,0,1,0,0,0,0,533
5,2017,02,03,2017-02-03,30.6,45.0,26.1,11.0,1021.8,10.0,5.2,9.9,15.0,0.0,0.0,0,0,0,0,0,0,569
6,2016,02,27,2016-02-27,31.9,41.0,26.1,9.8,1018.3,10.0,5.2,11.1,19.0,0.0,0.0,0,0,0,0,0,0,331
6,2018,02,17,2018-02-17,34.5,42.1,28.0,18.7,1024.9,9.3,5.2,11.1,22.0,0.04,0.0,1,0,1,0,0,0,569
2,2014,02,11,2014-02-11,21.7,28.9,16.0,4.1,1026.7,10.0,5.2,8.9,15.9,0.0,9.8,0,0,0,0,0,0,529
2,2017,02,07,2017-02-07,39.3,48.9,36.0,34.9,1013.6,5.5,5.3,11.1,18.1,0.06,0.0,0,1,0,0,0,0,591
