day_num,year,month,day,collision_date,temp,max_temp,min_temp,humidity,mean_sea_level_pressure,visibility,mean_wind_speed,maximum_sustained_wind_speed,maximum_wind_gust,total_precipitation,snow_depth_inches,num_collisions
2,2022,11,01,2022-11-01,61.9,66.9,51.1,57.0,1016.1,6.8,2.4,7.0,,0.18,0.0,279
4,2022,10,06,2022-10-06,61.6,73.9,53.1,49.2,1014.2,10.0,2.5,5.1,,0.14,0.0,336
2,2022,06,28,2022-06-28,71.4,79.0,66.0,53.0,1019.3,10.0,2.5,7.0,,0.29,0.0,295
7,2022,10,16,2022-10-16,59.2,68.0,50.0,45.5,1014.2,10.0,2.5,5.1,,0.0,0.0,248
5,2022,08,26,2022-08-26,79.8,91.0,72.0,65.8,1014.0,9.1,2.5,6.0,,0.0,0.0,297
3,2022,05,25,2022-05-25,60.5,70.0,53.1,45.8,1028.0,9.9,2.5,6.0,,0.0,0.0,304
4,2022,05,26,2022-05-26,61.0,70.0,53.1,49.0,1025.6,10.0,2.6,8.9,15.9,0.0,0.0,310
7,2022,06,26,2022-06-26,79.6,90.0,69.1,62.4,1018.4,9.8,2.6,7.0,15.0,0.0,0.0,343
1,2022,08,01,2022-08-01,72.1,86.0,68.0,66.9,1015.9,6.2,2.7,7.0,,0.48,0.0,294
6,2022,07,09,2022-07-09,76.4,84.9,68.0,60.9,1016.1,9.6,2.7,7.0,14.0,0.24,0.0,259
5,2022,07,01,2022-07-01,80.4,91.0,69.1,64.7,1017.4,8.5,2.7,5.1,,0.0,0.0,316
3,2022,11,02,2022-11-02,61.8,70.0,54.0,48.3,1023.4,10.0,2.7,7.0,,0.08,0.0,322
1,2022,07,04,2022-07-04,76.5,88.0,64.9,46.6,1019.7,10.0,2.7,7.0,,0.0,0.0,255
7,2022,09,25,2022-09-25,64.4,72.0,48.9,50.5,1008.4,10.0,2.7,7.0,,0.0,0.0,284
6,2022,11,05,2022-11-05,68.0,75.9,53.1,59.7,1024.0,10.0,2.7,5.1,,0.0,0.0,294
4,2022,01,13,2022-01-13,39.6,48.0,35.1,24.2,1016.3,9.8,2.7,7.0,,0.0,0.0,268
1,2022,08,29,2022-08-29,78.2,84.9,73.0,69.0,1019.4,10.0,2.7,6.0,,0.0,0.0,259
5,2022,09,09,2022-09-09,70.3,80.1,62.1,53.8,1016.8,10.0,2.7,8.0,,0.0,0.0,364
4,2022,06,30,2022-06-30,76.6,86.0,66.0,57.4,1021.5,10.0,2.7,8.0,14.0,0.0,0.0,322
6,2022,07,16,2022-07-16,75.5,86.0,66.0,66.3,1019.2,8.9,2.7,15.9,26.0,0.0,0.0,277
5,2022,05,27,2022-05-27,68.9,80.1,54.0,62.8,1014.7,8.6,2.7,8.0,,0.0,0.0,314
4,2022,08,04,2022-08-04,82.6,93.0,71.1,67.8,1016.7,10.0,2.7,7.0,,0.0,0.0,299
5,2022,08,19,2022-08-19,77.7,90.0,62.1,57.2,1016.5,10.0,2.8,7.0,,0.0,0.0,286
1,2022,08,22,2022-08-22,75.2,82.0,72.0,69.3,1013.9,9.5,2.8,7.0,,0.0,0.0,249
3,2022,10,12,2022-10-12,62.7,70.0,51.1,46.1,1023.2,10.0,2.8,6.0,,0.0,0.0,314
2,2022,11,29,2022-11-29,40.6,54.0,36.0,27.8,1022.6,10.0,2.8,6.0,,0.0,0.0,240
7,2022,10,09,2022-10-09,52.5,61.0,44.1,36.1,1020.6,10.0,2.8,8.0,,0.0,0.0,243
7,2022,06,12,2022-06-12,67.4,73.9,63.0,58.8,1014.5,9.7,2.8,8.0,,0.0,0.0,275
4,2022,11,10,2022-11-10,54.6,66.0,39.9,43.5,1029.4,10.0,2.8,6.0,,0.0,0.0,266
3,2022,08,03,2022-08-03,81.0,90.0,71.1,62.7,1014.0,10.0,2.8,6.0,,0.0,0.0,324
5,2022,08,05,2022-08-05,82.7,93.0,75.9,67.5,1019.2,10.0,2.8,6.0,,0.0,0.0,323
4,2022,09,01,2022-09-01,76.9,86.0,69.1,49.4,1012.4,10.0,2.8,5.1,14.0,0.0,0.0,302
1,2022,06,06,2022-06-06,70.2,80.1,57.0,43.5,1016.7,10.0,2.8,7.0,,0.0,0.0,311
3,2022,05,04,2022-05-04,54.7,64.9,50.0,49.7,1016.3,7.4,2.8,8.9,14.0,0.05,0.0,251
3,2022,07,13,2022-07-13,82.5,91.0,70.0,62.2,1010.1,10.0,2.9,5.1,15.0,0.0,0.0,307
2,2022,10,11,2022-10-11,59.9,70.0,51.1,44.0,1025.1,10.0,2.9,6.0,,0.0,0.0,278
4,2022,06,16,2022-06-16,67.0,82.9,61.0,59.9,1020.7,9.3,2.9,8.9,17.1,0.24,0.0,302
5,2022,03,18,2022-03-18,57.6,73.9,45.0,49.3,1015.0,6.1,2.9,7.0,14.0,0.08,0.0,362
5,2022,07,22,2022-07-22,85.3,93.9,73.9,63.2,1009.8,10.0,2.9,7.0,15.0,0.16,0.0,334
6,2022,03,05,2022-03-05,37.8,46.0,21.0,14.8,1031.8,10.0,2.9,7.0,15.0,0.0,0.0,259
6,2022,08,20,2022-08-20,80.7,90.0,69.1,63.1,1020.2,10.0,2.9,8.9,15.0,0.0,0.0,310
1,2022,12,05,2022-12-05,41.0,48.0,36.0,21.1,1023.9,10.0,3.0,8.0,,0.0,0.0,269
7,2022,05,22,2022-05-22,80.8,90.0,62.1,66.1,1015.3,9.7,3.0,7.0,17.1,0.0,0.0,319
4,2022,02,03,2022-02-03,44.4,48.0,32.0,42.1,1024.8,4.5,3.0,8.9,,0.01,3.9,248
6,2022,05,28,2022-05-28,67.4,80.1,63.0,63.1,1007.0,8.6,3.0,18.1,36.9,0.35,0.0,293
2,2022,08,02,2022-08-02,78.5,90.0,68.0,67.0,1009.8,9.9,3.0,8.9,,0.0,0.0,293
1,2022,05,16,2022-05-16,69.3,75.9,60.1,62.4,1005.9,9.5,3.1,7.0,,0.1,0.0,298
1,2022,10,17,2022-10-17,60.0,66.0,55.9,48.5,1007.0,9.8,3.1,8.9,15.0,0.02,0.0,263
3,2022,12,07,2022-12-07,57.1,59.0,42.1,55.3,1021.2,3.7,3.1,9.9,17.1,1.31,0.0,298
4,2022,07,14,2022-07-14,80.5,91.0,72.0,62.5,1013.6,10.0,3.1,6.0,,0.0,0.0,271
4,2022,10,13,2022-10-13,65.1,70.0,57.0,58.3,1014.0,9.4,3.1,8.9,19.0,0.0,0.0,304
6,2022,07,02,2022-07-02,81.0,91.0,73.0,67.7,1012.5,9.7,3.1,5.1,,0.0,0.0,276
4,2022,08,18,2022-08-18,72.9,87.1,62.1,55.9,1012.6,9.6,3.1,13.0,21.0,0.34,0.0,283
7,2022,07,03,2022-07-03,80.6,88.0,73.0,57.7,1015.0,10.0,3.1,8.0,,0.0,0.0,250
5,2022,03,11,2022-03-11,45.4,55.0,33.1,25.5,1018.5,10.0,3.1,8.0,15.9,0.0,0.0,329
3,2022,06,15,2022-06-15,73.5,82.9,66.9,56.8,1017.3,10.0,3.2,8.0,18.1,0.0,0.0,361
6,2022,03,19,2022-03-19,57.1,66.9,48.2,50.3,1010.4,7.0,3.2,7.0,,0.0,0.0,287
1,2022,06,27,2022-06-27,73.9,89.1,69.1,65.0,1014.7,7.9,3.2,8.0,,0.0,0.0,303
2,2022,05,31,2022-05-31,82.7,93.0,63.0,62.1,1014.6,10.0,3.2,6.0,,0.0,0.0,354
3,2022,08,10,2022-08-10,80.8,97.0,75.0,65.1,1016.0,10.0,3.2,6.0,,0.03,0.0,262
1,2022,02,07,2022-02-07,32.7,37.4,28.4,28.2,1030.7,5.9,3.3,8.9,,0.0,0.0,276
6,2022,08,27,2022-08-27,81.3,90.0,73.9,63.2,1014.5,10.0,3.3,7.0,,0.24,0.0,306
5,2022,12,30,2022-12-30,51.9,62.1,39.9,31.1,1024.8,9.5,3.3,8.9,17.1,0.0,0.0,299
2,2022,07,05,2022-07-05,76.9,87.1,64.9,57.8,1017.1,8.7,3.3,6.0,,0.0,0.0,283
2,2022,10,25,2022-10-25,64.0,70.0,55.0,62.2,1018.5,2.9,3.3,8.9,,0.38,0.0,295
1,2022,06,20,2022-06-20,67.4,78.1,54.0,40.5,1019.0,10.0,3.3,6.0,,0.0,0.0,281
5,2022,05,20,2022-05-20,61.1,69.1,54.0,56.4,1012.4,5.3,3.4,7.0,15.0,0.03,0.0,324
3,2022,09,28,2022-09-28,61.2,70.0,53.1,45.9,1017.7,10.0,3.4,7.0,,0.0,0.0,284
4,2022,04,14,2022-04-14,67.0,79.0,55.0,53.3,1007.7,9.7,3.4,13.0,22.0,0.0,0.0,331
1,2022,01,24,2022-01-24,30.5,37.0,24.1,20.7,1011.1,8.1,3.4,8.0,,0.02,0.0,238
6,2022,10,29,2022-10-29,50.3,57.9,43.0,36.5,1031.5,10.0,3.4,7.0,,0.0,0.0,308
5,2022,10,07,2022-10-07,67.1,75.9,53.1,50.8,1014.1,10.0,3.4,6.0,,0.0,0.0,322
7,2022,06,05,2022-06-05,68.0,80.1,57.0,40.3,1014.6,10.0,3.4,7.0,15.9,0.0,0.0,299
5,2022,07,29,2022-07-29,80.5,87.1,73.0,66.1,1011.6,10.0,3.4,7.0,,0.0,0.0,310
6,2022,04,30,2022-04-30,54.9,68.0,41.0,16.1,1019.2,10.0,3.4,7.0,17.1,0.0,0.0,321
3,2022,07,20,2022-07-20,85.4,95.0,73.0,66.3,1007.6,10.0,3.5,7.0,,0.0,0.0,290
3,2022,04,13,2022-04-13,62.8,72.0,50.0,44.5,1016.5,10.0,3.5,8.9,14.0,0.07,0.0,296
6,2022,08,06,2022-08-06,83.2,91.9,77.0,68.0,1021.9,10.0,3.5,7.0,,0.0,0.0,313
5,2022,12,02,2022-12-02,37.6,44.1,32.0,20.7,1032.3,9.9,3.5,6.0,,0.0,0.0,298
3,2022,11,23,2022-11-23,48.2,55.0,37.0,22.0,1022.5,10.0,3.5,8.0,15.0,0.0,0.0,297
3,2022,02,02,2022-02-02,37.7,46.9,23.0,30.6,1031.3,8.8,3.5,6.0,,0.0,5.9,268
4,2022,07,21,2022-07-21,83.6,91.9,73.9,70.8,1004.8,9.3,3.5,8.9,25.1,0.0,0.0,297
1,2022,01,31,2022-01-31,25.0,30.9,12.0,5.6,1025.3,10.0,3.5,6.0,14.0,0.0,7.1,312
4,2022,06,23,2022-06-23,66.2,73.9,61.0,58.9,1015.2,9.1,3.6,8.0,17.1,0.02,0.0,298
2,2022,06,14,2022-06-14,74.9,84.9,68.0,51.4,1012.8,10.0,3.6,7.0,,0.0,0.0,315
3,2022,08,24,2022-08-24,79.0,90.0,71.1,60.7,1013.3,10.0,3.6,6.0,,0.0,0.0,231
1,2022,04,18,2022-04-18,45.4,54.0,39.0,23.1,1026.0,10.0,3.6,8.9,17.1,0.0,0.0,239
2,2022,08,30,2022-08-30,79.6,89.1,73.9,69.5,1012.8,10.0,3.6,9.9,15.0,0.0,0.0,283
2,2022,12,13,2022-12-13,30.9,39.9,25.0,18.2,1024.7,10.0,3.6,7.0,,0.01,0.0,302
5,2022,06,03,2022-06-03,67.7,79.0,62.1,62.9,1007.7,5.2,3.6,6.0,,0.45,0.0,320
2,2022,04,26,2022-04-26,54.3,60.1,46.0,45.3,1019.0,9.2,3.7,6.0,,0.0,0.0,244
2,2022,12,06,2022-12-06,49.2,57.9,36.0,43.3,1025.9,7.8,3.7,8.0,15.0,0.0,0.0,318
5,2022,01,28,2022-01-28,30.6,32.0,17.1,17.8,1021.2,6.6,3.7,8.0,17.1,0.0,0.0,283
3,2022,03,16,2022-03-16,57.5,68.0,46.0,37.4,1021.3,10.0,3.7,9.9,15.9,0.0,0.0,311
6,2022,08,13,2022-08-13,72.9,84.9,64.9,46.7,1018.3,10.0,3.7,8.9,15.9,0.0,0.0,307
4,2022,05,05,2022-05-05,63.4,73.9,50.0,47.0,1017.2,10.0,3.7,8.0,15.9,0.03,0.0,351
2,2022,09,20,2022-09-20,71.8,84.9,66.9,60.2,1011.4,10.0,3.7,8.0,15.9,0.14,0.0,288
1,2022,09,19,2022-09-19,75.7,84.9,66.9,60.4,1013.3,9.4,3.8,8.0,20.0,0.0,0.0,294
2,2022,04,12,2022-04-12,58.1,72.0,39.9,40.0,1016.0,10.0,3.8,8.0,,0.0,0.0,312
5,2022,10,14,2022-10-14,58.6,69.1,52.0,48.5,1011.5,7.6,3.8,12.0,19.0,0.99,0.0,347
1,2022,07,25,2022-07-25,82.9,89.1,73.0,71.7,1011.6,9.4,3.8,14.0,22.9,0.0,0.0,279
3,2022,02,09,2022-02-09,35.8,46.0,28.9,19.9,1017.3,10.0,3.8,8.9,,0.07,0.0,272
4,2022,11,24,2022-11-24,46.3,55.0,39.9,30.8,1027.7,10.0,3.8,7.0,,0.0,0.0,191
7,2022,11,06,2022-11-06,69.6,75.9,64.0,61.6,1022.4,10.0,3.8,7.0,15.0,0.0,0.0,232
7,2022,07,24,2022-07-24,86.0,95.0,78.1,64.6,1015.3,10.0,3.8,7.0,15.9,0.0,0.0,265
3,2022,06,22,2022-06-22,65.0,80.1,62.1,60.3,1017.6,7.9,3.9,8.9,18.1,0.06,0.0,265
2,2022,09,27,2022-09-27,64.8,73.9,57.9,45.8,1010.1,10.0,3.9,8.0,,0.0,0.0,228
2,2022,07,26,2022-07-26,77.1,86.0,71.1,60.9,1014.6,10.0,3.9,8.0,,0.98,0.0,276
5,2022,07,15,2022-07-15,78.9,90.0,72.0,56.7,1019.4,10.0,3.9,9.9,,0.0,0.0,312
4,2022,03,31,2022-03-31,53.1,66.0,28.9,44.3,1008.1,8.1,3.9,8.0,15.9,0.0,0.0,281
4,2022,05,12,2022-05-12,64.4,75.0,53.1,53.6,1025.2,10.0,4.0,9.9,15.0,0.0,0.0,308
7,2022,07,10,2022-07-10,73.7,84.9,66.9,52.4,1017.7,10.0,4.0,8.9,15.0,0.0,0.0,250
5,2022,05,13,2022-05-13,63.2,75.0,57.9,59.5,1025.0,7.4,4.0,8.9,15.0,0.0,0.0,332
5,2022,03,25,2022-03-25,49.5,60.1,37.9,39.3,1003.1,8.7,4.0,9.9,21.0,0.64,0.0,307
7,2022,09,18,2022-09-18,73.4,82.9,64.0,60.4,1018.7,10.0,4.1,9.9,17.1,0.0,0.0,295
7,2022,01,02,2022-01-02,53.2,59.0,46.0,50.6,1002.9,5.8,4.1,8.9,19.0,0.83,0.0,181
6,2022,07,30,2022-07-30,78.8,87.1,72.0,59.8,1015.3,9.8,4.1,9.9,18.1,0.1,0.0,306
1,2022,05,02,2022-05-02,54.1,69.1,46.9,48.1,1017.5,6.6,4.1,8.0,15.0,0.22,0.0,282
1,2022,07,11,2022-07-11,73.9,84.9,66.9,56.5,1014.5,9.6,4.1,6.0,14.0,0.0,0.0,279
4,2022,12,08,2022-12-08,51.9,59.0,48.0,41.4,1021.8,9.5,4.1,8.0,14.0,0.26,0.0,286
4,2022,02,10,2022-02-10,44.7,54.0,28.9,29.1,1011.6,9.9,4.1,9.9,17.1,0.0,0.0,302
1,2022,04,25,2022-04-25,51.9,63.0,46.0,31.8,1024.0,10.0,4.1,8.0,,0.0,0.0,256
5,2022,09,02,2022-09-02,70.9,86.0,62.1,50.2,1022.2,10.0,4.2,7.0,,0.0,0.0,289
3,2022,01,05,2022-01-05,37.5,46.9,19.0,29.1,1018.3,8.5,4.2,12.0,20.0,0.03,0.0,306
5,2022,02,11,2022-02-11,47.5,57.0,37.0,23.3,1014.3,10.0,4.2,8.9,22.0,0.0,0.0,319
3,2022,07,06,2022-07-06,76.8,84.0,69.8,66.2,1010.1,8.3,4.2,8.9,15.0,0.09,0.0,290
4,2022,01,27,2022-01-27,23.9,32.0,17.1,4.6,1029.9,10.0,4.2,8.0,,0.0,0.0,272
7,2022,08,07,2022-08-07,83.8,91.9,75.9,71.4,1020.8,10.0,4.3,9.9,20.0,0.0,0.0,267
3,2022,06,08,2022-06-08,72.8,82.0,63.0,60.6,1011.7,8.7,4.3,7.0,,0.11,0.0,311
2,2022,02,22,2022-02-22,45.1,55.0,32.0,39.5,1025.5,6.4,4.3,9.9,19.0,0.0,0.0,244
6,2022,09,17,2022-09-17,68.7,75.9,57.0,53.1,1023.7,10.0,4.3,7.0,14.0,0.0,0.0,262
7,2022,11,13,2022-11-13,53.5,69.1,46.0,42.2,1010.1,9.9,4.3,9.9,21.0,0.02,0.0,237
3,2022,12,28,2022-12-28,38.3,46.9,28.9,20.8,1026.0,10.0,4.4,8.9,18.1,0.0,0.0,221
5,2022,11,18,2022-11-18,38.8,46.0,34.0,20.7,1018.4,10.0,4.4,8.0,18.1,0.0,0.0,285
2,2022,02,01,2022-02-01,28.6,36.0,21.0,14.0,1032.9,10.0,4.4,8.0,,0.0,5.9,274
3,2022,11,30,2022-11-30,47.9,57.9,36.0,41.0,1018.0,8.6,4.4,14.0,24.1,0.0,0.0,279
2,2022,10,18,2022-10-18,52.6,66.0,46.9,37.2,1003.8,8.9,4.5,8.0,,0.12,0.0,250
7,2022,03,06,2022-03-06,51.7,68.0,32.0,42.7,1019.2,8.5,4.5,9.9,19.0,0.0,0.0,237
7,2022,08,28,2022-08-28,76.6,90.0,73.0,67.1,1020.2,9.7,4.5,8.0,,0.0,0.0,284
2,2022,02,15,2022-02-15,21.9,30.0,16.0,0.3,1034.1,10.0,4.5,8.0,,0.0,1.2,289
3,2022,03,30,2022-03-30,36.3,46.9,24.1,8.9,1022.2,10.0,4.5,8.9,,0.0,0.0,285
3,2022,05,18,2022-05-18,63.2,77.0,55.0,38.8,1013.5,10.0,4.5,8.0,15.0,0.0,0.0,336
7,2022,11,27,2022-11-27,51.4,57.0,42.1,35.1,1010.9,8.0,4.5,8.9,15.0,0.0,0.0,238
3,2022,02,16,2022-02-16,34.9,43.0,16.0,18.9,1038.1,10.0,4.5,8.0,17.1,0.0,0.0,278
3,2022,08,31,2022-08-31,76.1,89.1,69.1,61.5,1008.6,9.3,4.6,8.0,15.9,0.12,0.0,293
2,2022,05,24,2022-05-24,63.5,73.0,60.1,47.9,1024.8,10.0,4.6,11.1,17.1,0.0,0.0,278
4,2022,09,08,2022-09-08,70.2,78.1,64.9,57.3,1013.3,10.0,4.6,6.0,,0.0,0.0,301
2,2022,07,19,2022-07-19,80.3,90.0,69.1,67.1,1007.8,9.9,4.6,8.0,15.0,1.01,0.0,292
6,2022,11,12,2022-11-12,67.2,69.1,59.0,58.6,1003.3,8.0,4.6,8.9,18.1,0.96,0.0,270
3,2022,01,19,2022-01-19,37.4,48.9,28.0,19.8,1018.6,10.0,4.7,8.9,22.9,0.0,0.0,255
7,2022,02,06,2022-02-06,22.3,30.0,17.1,7.2,1035.4,10.0,4.7,11.1,19.0,0.0,0.0,270
6,2022,09,24,2022-09-24,57.2,69.1,48.9,37.9,1015.6,10.0,4.7,9.9,21.0,0.0,0.0,287
2,2022,03,15,2022-03-15,53.6,68.0,33.1,30.5,1023.6,10.0,4.7,8.0,18.1,0.0,0.0,295
6,2022,12,03,2022-12-03,52.1,57.9,32.0,44.2,1023.2,8.2,4.7,11.1,22.0,0.0,0.0,280
1,2022,03,14,2022-03-14,42.0,55.9,21.9,20.9,1027.3,10.0,4.7,8.9,18.1,0.0,0.0,311
5,2022,08,12,2022-08-12,78.2,89.1,71.1,52.5,1014.3,10.0,4.7,8.0,18.1,0.01,0.0,351
6,2022,03,26,2022-03-26,50.0,60.1,44.1,32.5,998.8,9.9,4.7,11.1,17.1,0.02,0.0,288
4,2022,04,21,2022-04-21,51.4,60.1,42.1,36.5,1030.9,10.0,4.7,9.9,20.0,0.0,0.0,237
3,2022,01,12,2022-01-12,27.9,39.9,15.1,9.5,1025.0,10.0,4.7,12.0,21.0,0.0,0.0,250
7,2022,10,23,2022-10-23,57.5,66.0,48.9,46.7,1025.1,10.0,4.8,11.1,18.1,0.0,0.0,241
4,2022,10,27,2022-10-27,60.8,72.0,55.9,45.0,1016.2,10.0,4.8,11.1,19.0,0.0,0.0,315
2,2022,03,01,2022-03-01,37.3,46.0,26.1,16.5,1022.3,10.0,4.8,13.0,20.0,0.0,0.0,248
2,2022,05,03,2022-05-03,55.7,62.1,51.1,47.4,1020.7,9.9,4.8,8.9,15.0,0.01,0.0,282
1,2022,11,07,2022-11-07,71.3,77.0,66.0,52.5,1021.3,10.0,4.8,8.0,15.0,0.0,0.0,280
2,2022,08,09,2022-08-09,87.1,97.0,78.1,71.6,1012.4,10.0,4.8,11.1,20.0,0.0,0.0,284
2,2022,12,27,2022-12-27,30.5,35.1,18.0,11.3,1024.5,10.0,4.8,8.0,,0.0,0.0,213
7,2022,04,24,2022-04-24,56.3,64.9,51.1,34.9,1024.0,10.0,4.8,11.1,18.1,0.0,0.0,271
6,2022,04,23,2022-04-23,57.3,70.0,51.1,29.6,1028.2,9.7,4.8,8.0,,0.0,0.0,285
4,2022,09,15,2022-09-15,70.0,80.1,62.1,49.3,1019.3,10.0,4.8,8.0,,0.0,0.0,333
6,2022,10,08,2022-10-08,55.3,75.9,48.0,38.7,1019.7,10.0,4.8,8.0,,0.03,0.0,305
3,2022,03,09,2022-03-09,37.7,50.0,33.1,25.6,1019.9,6.6,4.8,9.9,14.0,0.01,0.0,286
4,2022,07,07,2022-07-07,77.0,84.9,71.1,61.2,1015.0,10.0,4.8,8.9,,0.0,0.0,285
4,2022,09,29,2022-09-29,60.7,69.1,53.1,45.4,1026.3,10.0,4.9,11.1,19.0,0.0,0.0,315
2,2022,08,16,2022-08-16,73.8,82.9,66.0,55.2,1015.9,10.0,4.9,12.0,19.0,0.0,0.0,291
1,2022,02,21,2022-02-21,39.2,55.0,21.0,21.2,1026.8,10.0,4.9,8.9,22.9,0.0,0.0,194
2,2022,01,25,2022-01-25,37.3,42.1,26.1,24.3,1012.6,9.0,4.9,8.9,15.0,0.0,0.0,235
3,2022,10,19,2022-10-19,47.8,55.9,42.1,31.8,1009.2,10.0,4.9,9.9,15.9,0.0,0.0,286
6,2022,04,09,2022-04-09,52.0,64.9,46.9,36.7,1003.5,9.8,4.9,12.0,20.0,0.01,0.0,293
7,2022,03,20,2022-03-20,57.0,69.1,51.1,42.4,1007.5,9.8,5.0,9.9,25.1,0.05,0.0,259
3,2022,03,02,2022-03-02,45.8,52.0,30.9,28.4,1014.5,9.9,5.0,7.0,18.1,0.0,0.0,246
4,2022,10,20,2022-10-20,50.5,57.0,42.1,32.2,1014.3,10.0,5.0,8.9,15.9,0.0,0.0,299
2,2022,11,15,2022-11-15,40.1,46.0,35.1,24.7,1029.9,9.8,5.0,11.1,19.0,0.0,0.0,298
5,2022,06,17,2022-06-17,76.3,88.0,61.0,62.7,1008.0,9.4,5.0,13.0,24.1,0.08,0.0,369
5,2022,04,15,2022-04-15,60.1,79.0,52.0,26.7,1017.5,10.0,5.0,8.9,18.1,0.06,0.0,292
2,2022,11,22,2022-11-22,42.7,51.1,27.0,21.5,1025.9,10.0,5.0,9.9,19.0,0.0,0.0,306
2,2022,06,07,2022-06-07,69.5,80.1,63.0,53.2,1017.0,10.0,5.0,8.9,19.0,0.0,0.0,307
1,2022,08,08,2022-08-08,85.0,93.0,75.9,71.2,1016.0,10.0,5.1,8.0,15.9,0.16,0.0,318
3,2022,11,09,2022-11-09,47.0,57.9,39.9,24.8,1036.8,10.0,5.1,12.0,20.0,0.0,0.0,259
5,2022,04,22,2022-04-22,60.1,70.0,44.1,33.9,1027.2,10.0,5.2,9.9,15.0,0.0,0.0,276
2,2022,07,12,2022-07-12,78.0,90.0,66.9,63.5,1008.4,10.0,5.2,8.9,18.1,0.0,0.0,267
6,2022,01,22,2022-01-22,20.5,28.9,12.9,3.4,1029.3,10.0,5.2,11.1,17.1,0.0,0.0,267
4,2022,12,29,2022-12-29,44.9,51.1,33.1,24.6,1025.6,10.0,5.2,8.0,18.1,0.0,0.0,203
3,2022,09,14,2022-09-14,71.5,82.0,62.1,53.8,1012.7,10.0,5.2,8.0,17.1,0.41,0.0,308
1,2022,03,07,2022-03-07,67.2,73.9,59.0,52.2,1008.8,9.8,5.3,11.1,20.0,0.06,0.0,329
7,2022,12,04,2022-12-04,43.0,57.9,37.9,22.8,1021.3,10.0,5.3,12.0,22.9,0.49,0.0,255
7,2022,01,23,2022-01-23,29.1,37.0,12.9,7.8,1014.3,10.0,5.3,9.9,18.1,0.0,0.0,229
1,2022,09,26,2022-09-26,64.7,73.9,57.9,54.1,1004.8,9.2,5.3,8.0,18.1,1.11,0.0,260
3,2022,10,05,2022-10-05,56.1,59.0,46.0,53.4,1012.7,7.4,5.4,9.9,17.1,0.58,0.0,244
7,2022,02,13,2022-02-13,35.0,59.0,28.9,24.8,1019.0,5.1,5.4,9.9,19.0,0.14,0.0,229
2,2022,02,08,2022-02-08,37.6,45.0,30.0,30.1,1013.4,8.1,5.4,12.0,22.0,0.22,0.0,279
5,2022,02,04,2022-02-04,43.6,57.0,28.9,40.8,1013.6,5.5,5.4,9.9,22.0,0.6,2.0,288
5,2022,12,09,2022-12-09,40.8,55.0,36.0,25.5,1024.8,10.0,5.4,9.9,15.0,0.0,0.0,305
5,2022,11,25,2022-11-25,50.1,55.0,39.9,40.3,1015.4,8.8,5.5,12.0,25.1,0.0,0.0,233
2,2022,12,20,2022-12-20,34.4,39.0,30.9,18.7,1027.9,10.0,5.5,8.9,17.1,0.0,0.0,266
6,2022,02,19,2022-02-19,31.4,39.0,26.1,11.1,1016.1,10.0,5.6,15.0,29.9,0.33,0.0,237
2,2022,11,08,2022-11-08,54.1,77.0,46.9,24.9,1031.5,10.0,5.6,8.9,17.1,0.0,0.0,231
3,2022,12,14,2022-12-14,33.8,39.9,25.0,16.9,1020.4,10.0,5.6,9.9,17.1,0.0,0.0,261
4,2022,12,22,2022-12-22,38.9,45.0,27.0,30.6,1028.8,9.3,5.6,15.9,22.9,0.0,0.0,289
1,2022,11,21,2022-11-21,33.0,41.0,27.0,9.8,1028.6,10.0,5.6,9.9,18.1,0.0,0.0,305
4,2022,03,17,2022-03-17,48.9,66.9,45.0,45.2,1018.2,4.1,5.7,11.1,15.9,0.0,0.0,279
4,2022,06,09,2022-06-09,73.8,82.0,66.0,62.6,1004.7,7.9,5.7,9.9,22.9,0.83,0.0,317
5,2022,03,04,2022-03-04,27.7,48.0,21.0,2.6,1031.6,10.0,5.7,11.1,19.0,0.0,0.0,328
2,2022,01,04,2022-01-04,25.3,37.0,19.0,8.7,1027.2,10.0,5.7,9.9,18.1,0.0,0.0,255
6,2022,04,16,2022-04-16,60.7,73.0,52.0,33.7,1013.8,10.0,5.7,9.9,18.1,0.0,0.0,282
3,2022,03,23,2022-03-23,44.7,57.9,39.9,16.8,1023.4,10.0,5.7,8.0,15.9,0.0,0.0,273
1,2022,12,12,2022-12-12,34.0,39.9,30.9,28.4,1020.7,7.6,5.8,8.9,17.1,0.33,0.0,282
5,2022,09,30,2022-09-30,57.6,66.0,52.0,42.7,1026.0,10.0,5.8,9.9,,0.0,0.0,328
3,2022,01,26,2022-01-26,25.6,42.1,19.9,4.1,1025.0,10.0,5.8,11.1,20.0,0.0,0.0,266
1,2022,11,14,2022-11-14,41.5,45.0,37.9,24.4,1023.9,10.0,5.8,11.1,17.1,0.03,0.0,264
5,2022,10,28,2022-10-28,51.3,64.9,45.0,33.5,1031.3,10.0,5.8,11.1,17.1,0.0,0.0,302
5,2022,06,10,2022-06-10,69.9,81.0,63.0,49.3,1009.7,9.8,5.8,8.9,15.9,0.0,0.0,366
1,2022,05,23,2022-05-23,69.3,89.1,61.0,48.6,1020.2,10.0,5.8,9.9,18.1,0.0,0.0,334
1,2022,04,11,2022-04-11,48.0,61.0,39.9,25.4,1017.6,10.0,5.9,12.0,21.0,0.0,0.0,283
5,2022,04,08,2022-04-08,55.3,64.9,45.0,41.0,1002.4,7.9,5.9,11.1,25.1,1.15,0.0,343
